brand;diagonal;old_price;new_price;product_code;name;url
Dell;23.8;6020;6019;WG00333750;Монітор Dell S2425HS 23.8 IPS, 100Hz, White (210-BMHH);https://nimpha.ua/334177-monitor-dell-s2425hs-238-ips-100hz-white-210-bmhh
2E;27;5599;5539;WG00337868;Монітор 2E GAMING G2724BU 27 IPS, 165Hz, 1ms, FreeSync, HDMI/DP/USB Type-C (2E-G2724BU-01.UA);https://nimpha.ua/338455-monitor-2e-gaming-g2724bu-27-ips-165hz-1ms-freesync-hdmi-dp-usb-type-c-2e-g2724bu-01ua
Samsung;27;5512;5499;WG00341266;Монітор Samsung S27D400 27 IPS, 100Hz, 2xHDMI, DP, USB (LS27D400GAIXCI);https://nimpha.ua/341824-monitor-samsung-s27d400-27-ips-100hz-2xhdmi-dp-usb-ls27d400gaixci
ViewSonic;27;6199;6060;WG00370919;Монітор ігровий ViewSonic VX27G1-HD, 27 SuperClear IPS, 1920х1080, 16:9, 180Гц, 1мс (MPRT), HDR10, 2xHDMI 1.4/1xDP;https://nimpha.ua/371525-monitor-igroviy-viewsonic-vx27g1-hd-27-superclear-ips-1920kh1080-169-180gts-1ms-mprt-hdr10-2xhdmi-14-1xdp
Lenovo;27;6712;6712;WG00370923;Монітор Lenovo L27i-4B, 27 IPS, 1920х1080, 16:9, 100Гц, 1мс (MPRT), 1xVGA/2xHDMI, SP 2х3Вт, білий (67CBKAC1UA);https://nimpha.ua/371562-monitor-lenovo-l27i-4b-27-ips-1920kh1080-169-100gts-1ms-mprt-1xvga-2xhdmi-sp-2kh3vt-biliy-67cbkac1ua
;75;77069;77069;WG00370964;Дисплей iiyama LH7564UHS-B1AG, 75 VA, 3840х2160, 16:9, 500кд/м2, 24/7, Android 14, 2xHDMI/1xUSB-C/2xUSB 2.0;https://nimpha.ua/371618-displey-iiyama-lh7564uhs-b1ag-75-va-3840kh2160-169-500kd-m2-24-7-android-14-2xhdmi-1xusb-c-2xusb-20
BenQ;65;62269;62269;WG00370959;Дисплей інтерактивний BenQ RE6504, 65 IPS, UHD, 16:9, 18/7, 450кд/м2, Android 13, Precision IR технологія, чорний (9H.F9ETK.DE6);https://nimpha.ua/371650-displey-interaktivniy-benq-re6504-65-ips-uhd-169-18-7-450kd-m2-android-13-precision-ir-tekhnologiya-chorniy-9hf9etkde6
ASUS;27;23469;22769;WG00371328;Монітор ігровий Asus XG279CNS, 27 IPS, 1920x1080, 380Гц, HDMI/DP/USB Type-C (90LM0AW0-B01371);https://nimpha.ua/371961-monitor-igroviy-asus-xg279cns-27-ips-1920x1080-380gts-hdmi-dp-usb-type-c-90lm0aw0-b01371
ASUS;15.6;11499;11499;WG00371350;Монітор сенсорний Asus VT169HE, 15.6 IPS, 1920x1080, 60Гц, VGA/HDMI (90LM09V1-B01170);https://nimpha.ua/372100-monitor-sensorniy-asus-vt169he-156-ips-1920x1080-60gts-vga-hdmi-90lm09v1-b01170
MSI;31.5;15568;15568;WG00371312;Монітор MSI G321Q, 31.5 IPS, 2560x1440, 1ms, 170Hz, 178/178, 2xHDMI/DP;https://nimpha.ua/372247-monitor-msi-g321q-315-ips-2560x1440-1ms-170hz-178-178-2xhdmi-dp
АОС;24;3689;3689;WG00373116;Монітор АОС 24B31H, 23.8 IPS, 120Гц, VGA/HDMI, чорний;https://nimpha.ua/373712-monitor-aos-24b31h-238-ips-120gts-vga-hdmi-chorniy
HP;5;11760;11560;WG00373132;Монітор HP S5 Pro 524pu, 23.8 IPS, 100Гц, HDMI/DP/USB Type-C/RJ-45, HAS, чорний (9D9V7AA);https://nimpha.ua/374007-monitor-hp-s5-pro-524pu-238-ips-100gts-hdmi-dp-usb-type-c-rj-45-has-chorniy-9d9v7aa
Philips;27;4787;4757;WG00118035;Монітор, Philips V-Line 273V7QJAB (273V7QJAB/00), 27, IPS, 1920x1080, 60Гц;https://nimpha.ua/124500-monitor-philips-273v7qjab-00-27-ips-1920-kh-1080-169-35-mm-mini-jack-displayport-hdmi-vga-audio-vkhid-line-in-2-kh-2-vt-100kh100-mm-5ms-g
Philips;23.8;5884;5740;WG00175559;Монітор, Philips 245E1S/00, 23.8, IPS, 2560x1440, 75Гц;https://nimpha.ua/191012-monitor-238-philips-245e1s-00
Dell;23.8;6130;6130;WG00211682;Монітор Dell E2422HN (210-BBSD);https://nimpha.ua/217530-monitor-dell-e2422hn-210-bbsd
ASUS;27;11509;11461;WG00227965;Монітор Asus 27 TUF Gaming VG279QM 2xHDMI, DP, MM, IPS, 280Hz, 1ms, G-SYNC, Pivot, HDR400;https://nimpha.ua/229078-monitor-lcd-27-asus-tuf-gaming-vg279qm-2xhdmi-dp-mm-ips-280hz-1ms-g-sync-pivot-hdr400
Philips;39.53;24798;24798;WG00233771;Монітор 40 Philips 40B1U5600, WQHD, VA, 100 Гц, 2х HDMI, DP, USB-C, USB-hub, HAS, колонки, чорний;https://nimpha.ua/234740-monitor-40-philips-40b1u5600-wqhd-va-100-gts-2kh-hdmi-dp-usb-c-usb-hub-has-kolonki-chorniy
ASUS;41.5;69262;69262;WG00240665;Монітор Asus PG42UQ 41.5,3840*2160,138 Гц;https://nimpha.ua/241530-monitor-asus-415-rog-swift-pg42uq-4xhdmi-dp-4xusb-mm-oled-3840x2160-138hz-01ms-dci-p3-98-g-sync-hdr10
ASUS;27;33899;32469;WG00240649;Монітор Asus ROG Strix 27 IPS,2560*1440,300 Гц XG27AQMR;https://nimpha.ua/241793-monitor-asus-27-rog-strix-xg27aqmr-2xhdmi-dp-2xusb-ips-2560x1440-300hz-1ms-srgb-120--g-sync-pivot-hdr600
ASUS;27;8078;6774;WG00253678;Монітор Asus 27 VY279HGE HDMI, Audio, IPS, 144Hz, 1ms, sRGB 99%, FreeSync;https://nimpha.ua/254476-monitor-asus-27-vy279hge-hdmi-audio-ips-144hz-1ms-srgb-99-freesync
HP;23.8;8809;8789;WG00258270;Монітор TFT 23.8 HP E24q G5, QHD, IPS, 75Hz, HDMI, DP, USB-hub, HAS, Pivot, чорно-сріблястий;https://nimpha.ua/258865-monitor-tft-238-hp-e24q-g5-qhd-ips-75hz-hdmi-dp-usb-hub-has-pivot-chorno-sriblyastiy
BenQ;31.5;28108;27922;WG00258285;Монітор BenQ PD3205U Dark Grey 31,5 16:9 IPS UHD, професійний, FreeSync, HDR, 1xHDMI 2.0, 1xDP 1.4, 1xUSB Type C;https://nimpha.ua/258950-monitor-tft-315-benq-pd3205u-ips-4k-uhd-hdmi-dp-2-kh-usb-s--usb-hub-has-kol-temno--siriy
HP;27;6520;6418;WG00258263;Монітор TFT 27 HP V27i G5, IPS, 75Hz, VGA, HDMI, DP, чорний;https://nimpha.ua/259067-monitor-tft-27-hp-v27i-g5-ips-75hz-vga-hdmi-dp-chorniy
ASRock;24.5;4430;3845;WG00278523;Монітор ASRock 24,5 CL25FF HDMI, VGA, IPS, 100Hz, 1ms 1920х1080;https://nimpha.ua/278488-monitor-asrock-245-cl25ff-hdmi-vga-ips-100hz-1ms-1920kh1080
Acer;23.8;4801;4799;WG00282519;Монітор ігровий Acer VG240YM3BMIIPX 23.8 IPS,1920*1080,180 Гц,HDMI*2, DP;https://nimpha.ua/282422-monitor-acer-238-vg240ym3bmiipx-2xhdmi-dp-mm-ips-180hz-1ms
MSI;27;6710;6710;WG00287116;Монітор 27 IPS G274F MSI;https://nimpha.ua/286627-monitor-27-ips-g274f-msi
ASUS;31.5;17204;17204;WG00294490;Монітор Asus VP32UQ 31.5 IPS, 3840x2160, 60Гц, HDR10;https://nimpha.ua/294422-monitor-asus-vp32uq-315-ips-4k-monitor3840216060-gtshdr10-vp32uq
Lenovo;27;7097;6999;WG00295981;Монітор Lenovo Legion R27i-30 27 16:9 ігровий IPS РК, 1920х1080, 0.5 мс , 180 Гц, AMD FreeSync, HDR, 2xHDMI 2.1/1xDP 1.4;https://nimpha.ua/295894-monitor-lenovo-legion-r27i-30-27-16%3A9-igroviy-ips-rk-1920kh1080-05-ms--180-gts-amd-freesync-hdr-2xhdmi-21-1xdp-14
iiyama;27;5305;5305;WG00296098;Монітор iiyama XU2793HSU-B6 27 16:9 IPS РК, 1920х1080, 1 мс (MPRT), 100Гц, FreeSync, 1xHDMI 1.4/1xDP 1.2/2xUSB 2.0;https://nimpha.ua/296009-monitor-iiyama-xu2793hsu-b6-27-169-ips-rk-1920kh1080-1-ms-mprt-100gts-freesync-1xhdmi-14-1xdp-12-2xusb-20
iiyama;27;20895;20895;WG00296339;Монітор iiyama сенсорний T2752MSC-B1 27 16:9 IPS РК, 1920х1080, проекційно-ємністна технологія, 1xHDMI/1xDP/2xUSB 3.2;https://nimpha.ua/296233-monitor-iiyama-sensorniy-t2752msc-b1-27-169-ips-rk-1920kh1080-proektsiyno-emnistna-tekhnologiya-1xhdmi-1xdp-2xusb-32
HP;31.5;22799;22469;WG00298409;Монітор HP (E32K G5), 31.5, 4K UHD, IPS, HDMI, DP, USB-C, RJ-45, HAS, колонки, чорний;https://nimpha.ua/298155-monitor-hp-e32k-g5-315-4k-uhd-ips-hdmi-dp-usb-c-rj-45-has-kolonki-chorniy
QUBE;27;7909;7909;WG00302964;Монітор QUBE Overlord G27Q180HC 27 QHD IPS 180hz, 1ms, HDMI, DP, Type-C 65W, DP cable, VESA  (G27Q180HC);https://nimpha.ua/302881-monitor-qube-overlord-g27q180hc-27-qhd-ips-180hz-1ms-hdmi-dp-type-c-65w-dp-cable-vesa--g27q180hc
Acer;27;6954;6756;WG00303819;Монітор ігровий Acer Nitro 27 IPS,1920*1080,180 Гц;https://nimpha.ua/303802-monitor-acer-27-xf270m3biiph--umhx0ee315
iiyama;44.5;33697;33697;WG00304061;Монітор IIYAMA 44.5 ProLite (XCB4594DQSN-B1);https://nimpha.ua/303990-monitor-iiyama-445-prolite-xcb4594dqsn-b1
AOC;27;8109;7915;WG00311298;Монітор 27 AOC Q27B3CF2, QHD, IPS, 100Гц, 1 мс, HDMI, USB-C, USB-hub, HAS, колонки, чорний;https://nimpha.ua/311186-monitor-27-aoc-q27b3cf2-qhd-ips-100gts-1-ms-hdmi-usb-c-usb-hub-has-kolonki-chorniy
Philips;23.8;4299;4170;WG00311268;Монітор 23.8 Philips 241V8LAB, VA, 100Hz, 1ms, VGA, HDMI, колонки, чорний;https://nimpha.ua/311797-monitor-238-philips-241v8lab-va-100hz-1ms-vga-hdmi-kolonki-chorniy
ASUS;39;69899;67806;WG00312906;Монітор Asus PG39WCDM 39 OLED,3440*1440,240 Г ц;https://nimpha.ua/312988-monitor-igroviy-asus-pg39wcdm-39-vignutiy-woled34401440240-g-ts
MSI;27;6695;6672;WG00312908;Монітор MSI PRO MP275Q  27 IPS;https://nimpha.ua/313028-monitor-msi-pro-mp275q--27-ips
MSI;27;10399;10368;WG00317122;Монітор  27MSI MAG 27CQ6PF,VA,180Hz,0.5ms,HDMI,DisplayPort;https://nimpha.ua/317311-monitor--27msi-mag-27cq6pfva180hz05mshdmidisplayport
MSI;32;9877;9865;WG00328914;Монітор MSI 32 LCD (MAG 32C6X);https://nimpha.ua/329057-monitor-msi-32-lcd-mag-32c6x
iiyama;23.8;5810;5810;WG00329217;Монітор iiyama 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2, 2xUSB (XUB2497HSU-B2);https://nimpha.ua/329369-monitor-iiyama-238-ips-rk-1920kh1080-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12-2xusb-xub2497hsu-b2
iiyama;23.8;7811;7811;WG00329215;Монітор iiyama 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2 (XUB2497HSN-B2);https://nimpha.ua/329401-monitor-iiyama-238-ips-rk-1920kh1080-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12-xub2497hsn-b2
ASUS;27;21469;21469;WG00329505;Монітор професійний Asus PA278CFRV 27 IPS, 2560x1440, 100Гц (90LM06Q0-B01M70);https://nimpha.ua/329641-monitor-profesiyniy-asus-pa278cfrv-27-ips-2560x1440-100gts-90lm06q0-b01m70
AOC;27;28422;27201;WG00330698;Монітор AOC AG276QZD2 27 QD-OLED, QHD 2K, 240Гц, 0.03мс, 2xHDMI, 2xDP, USB-hub, HAS, Pivot, чорно-сірий;https://nimpha.ua/331108-monitor-aoc%C2%A0ag276qzd2-27-qd-oled-qhd-2k%C2%A0240gts-003ms-2xhdmi-2xdp-usb-hub-has%C2%A0pivot-chorno-siriy
Philips;27;7999;7680;WG00332718;Монітор ігровий Philips 27M2N3201A/00 27 IPS, 1920x1080, 180Гц, білий;https://nimpha.ua/333299-monitor-igroviy-philips-27m2n3201a-00-27-ips-1920x1080-180gts-biliy
Dell;27;7109;6982;WG00333748;Монітор Dell S2725H 27 IPS, 100Hz, Black (210-BMHK);https://nimpha.ua/334263-monitor-dell-s2725h-27-ips-100hz-black-210-bmhk
2E;27;8118;5599;WG00337865;Монітор 2E H2724B 27 IPS, 2560x1440, 100Hz, FreeSync, D-Sub/HDMI/DP (2E-H2724B-01.UA);https://nimpha.ua/338458-monitor-2e-h2724b-27-ips-2560x1440-100hz-freesync-d-sub-hdmi-dp-2e-h2724b-01ua
Samsung;21.5;3499;3399;WG00341264;Монітор Samsung S22D300 21.5 IPS, 100Hz, D-Sub, HDMI (LS22D300GAIXCI);https://nimpha.ua/341840-monitor-samsung-s22d300-215-ips-100hz-d-sub-hdmi-ls22d300gaixci
BenQ;28.2;31605;31395;WG00370933;Монітор BenQ RD280UA, 28.2 IPS, 3840х2560, 3:2, 60Гц, 5мс (GtG), KVM свіч, 1xHDMI 2.0/1xDP 1.4/1xUSB, Metallic Grey (9H.LM2LJ.TBE);https://nimpha.ua/371530-monitor-benq-rd280ua-282-ips-3840kh2560-32-60gts-5ms-gtg-kvm-svich-1xhdmi-20-1xdp-14-1xusb-metallic-grey-9hlm2ljtbe
;86;99749;99749;WG00370966;Дисплей iiyama LH8664UHS-B2AG, 85.6 IPS, 3840х2160, 16:9, 500кд/м2, 24/7, Android 14, 2xHDMI/1xUSB-C/2xUSB 2.0;https://nimpha.ua/371566-displey-iiyama-lh8664uhs-b2ag-856-ips-3840kh2160-169-500kd-m2-24-7-android-14-2xhdmi-1xusb-c-2xusb-20
GIGABYTE;27;6812;6798;WG00370977;Монiтор iгровий Gigabyte GS27FA Gaming Monitor, 27 SS IPS, 1920x1080, 180Hz, 1мс, 2xHDMI 2.0/1xDP 1.4;https://nimpha.ua/371619-monitor-igroviy-gigabyte-gs27fa-gaming-monitor-27-ss-ips-1920x1080-180hz-1ms-2xhdmi-20-1xdp-14
iiyama;27;6792;6792;WG00370917;Монітор iiyama XUB2797HSU-W2, 27 IPS, 16:9, 1мс (MPRT), 100Гц, Adaptive Sync, 1xHDMI 2.0/1xDP 1.4/2xUSB 3.2, SP 2х2Вт;https://nimpha.ua/371655-monitor-iiyama-xub2797hsu-w2-27-ips-169-1ms-mprt-100gts-adaptive-sync-1xhdmi-20-1xdp-14-2xusb-32-sp-2kh2vt
iiyama;34;16733;16733;WG00370945;Монітор iiyama XCB3497WQSNP-B1, 34.1 VA UWQHD, вигнутий, 21:9, 0.4 мс, 120Гц, FreeSync, HDR, 1xHDMI 2.0/1xHDMI 1.4/1xDP;https://nimpha.ua/371702-monitor-iiyama-xcb3497wqsnp-b1-341-va-uwqhd-vignutiy-219-04-ms-120gts-freesync-hdr-1xhdmi-20-1xhdmi-14-1xdp
Philips;31.5;14765;14227;WG00371303;Монітор Philips 32B1N3800/00, 31.5 VA, 3840x2160, 60Гц;https://nimpha.ua/371951-monitor-philips-32b1n3800-00-315-va-3840x2160-60gts
MSI;15.6;7499;7499;WG00371304;Монітор MSI PRO MP161 E2, 15.6 IPS, 1920x1080, 4ms, 60Hz, 2xUSB Type-C15W/Mini-HDMI, колонки 2x1.5W;https://nimpha.ua/372073-monitor-msi-pro-mp161-e2-156-ips-1920x1080-4ms-60hz-2xusb-type-c15w-mini-hdmi-kolonki-2x15w
Philips;42.51;29269;29069;WG00371322;Монітор Philips 439P1/00, 42.51 VA, 3840x2160, 60Гц, USB Type-C;https://nimpha.ua/372222-monitor-philips-439p1-00-4251-va-3840x2160-60gts-usb-type-c
BenQ;27;11824;11094;WG00373138;Монітор BenQ EX271, 27 IPS, 180Гц, 2xHDMI/DP/USB Type-C, колонки, білий (9H.LNALA.TBE);https://nimpha.ua/373692-monitor-benq-ex271-27-ips-180gts-2xhdmi-dp-usb-type-c-kolonki-biliy-9hlnalatbe
BenQ;27;26935;25318;WG00373134;Монітор BenQ PD2706UA, 27 IPS, 4K UHD, HDR10, HDMI/DP/USB Type-C/USB-hub, HAS, колонки (9H.LLKLB.QEE);https://nimpha.ua/373958-monitor-benq-pd2706ua-27-ips-4k-uhd-hdr10-hdmi-dp-usb-type-c-usb-hub-has-kolonki-9hllklbqee
